Event	ID	Name			Wwise Object Path	Notes
	104741982	Play_SFX_Slideshow_screen06_plus			\Syphon\Rundown\Play_SFX_Slideshow_screen06_plus	
	112250267	Play_SFX_Slideshow_screen02glouglou			\Syphon\Rundown\Play_SFX_Slideshow_screen02glouglou	
	241809481	Play_AMB_MUSIC_MainMenu_V1			\Syphon\MainMenu\Ambience\Play_AMB_MUSIC_MainMenu_V1	
	518201918	Play_AMB_InMenu_MainMenu			\Syphon\MainMenu\Ambience\Play_AMB_InMenu_MainMenu	
	566078571	Play_SFX_PlayerWEAPONS_StunGun			\Syphon\InGame\Player\Play_SFX_PlayerWEAPONS_StunGun	
	573976349	Play_SFX_Slideshow_screen08_popGoofy			\Syphon\Rundown\Play_SFX_Slideshow_screen08_popGoofy	
	657395166	Play_SFX_Slideshow_screen11_popComic			\Syphon\Rundown\Play_SFX_Slideshow_screen11_popComic	
	673033979	Play_PLYR_Footsteps			\Syphon\InGame\Player\PlayerLocomotion\Play_PLYR_Footsteps	
	777803296	Play_UI_Menu_Back			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Back	
	845771312	Play_SFX_Slideshow_screen01writing			\Syphon\Rundown\Play_SFX_Slideshow_screen01writing	
	897435795	Play_SFX_Slideshow_screen08_popGoofy_Vari_04			\Syphon\Rundown\Play_SFX_Slideshow_screen08_popGoofy_Vari_04	
	897435796	Play_SFX_Slideshow_screen08_popGoofy_Vari_03			\Syphon\Rundown\Play_SFX_Slideshow_screen08_popGoofy_Vari_03	
	897435797	Play_SFX_Slideshow_screen08_popGoofy_Vari_02			\Syphon\Rundown\Play_SFX_Slideshow_screen08_popGoofy_Vari_02	
	897435798	Play_SFX_Slideshow_screen08_popGoofy_Vari_01			\Syphon\Rundown\Play_SFX_Slideshow_screen08_popGoofy_Vari_01	
	939981282	Play_SFX_Slideshow_screen11_crowdApplauz			\Syphon\Rundown\Play_SFX_Slideshow_screen11_crowdApplauz	
	1024592138	Play_UI_Menu_Confirm_SwitchPerkWeapon			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Confirm_SwitchPerkWeapon	
	1167542187	Play_SFX2D_Interface_PlyrArrowSeqSuccess_Os			\Syphon\InGame\Play_SFX2D_Interface_PlyrArrowSeqSuccess_Os	
	1216147212	Play_SFX_Slideshow_screen10_chestOpening			\Syphon\Rundown\Play_SFX_Slideshow_screen10_chestOpening	
	1225634717	Play_UI_Menu_Error			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Error	
	1294950980	Play_SFX_Slideshow_screen10_chestWoosh			\Syphon\Rundown\Play_SFX_Slideshow_screen10_chestWoosh	
	1355972168	Play_SFX_WEAPONS_ShieldBreak			\Syphon\InGame\Player\Play_SFX_WEAPONS_ShieldBreak	
	1403299731	Play_Start_AMB_MUS_InMenu_MainMenu			\Syphon\MainMenu\Ambience\Play_Start_AMB_MUS_InMenu_MainMenu	
	1416073485	Play_UI_Menu_Select			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Select	
	1609218540	Play_SFX_Slideshow_screen11_pinpin			\Syphon\Rundown\Play_SFX_Slideshow_screen11_pinpin	
	1620222164	Play_UI_Menu_Hoover			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Hoover	
	1842550574	Play_SFX_Menu_ChangePageSwoosh			\Syphon\MainMenu\UI_Anims\Play_SFX_Menu_ChangePageSwoosh	
	1909034902	Play_SFX_Slideshow_screen10_powerUps			\Syphon\Rundown\Play_SFX_Slideshow_screen10_powerUps	
	2087436894	Play_SFX_Slideshow_screen05_pawnsPteramyr			\Syphon\Rundown\Play_SFX_Slideshow_screen05_pawnsPteramyr	
	2230101518	Play_AMB_InMenu_Credits			\Syphon\MainMenu\Ambience\Play_AMB_InMenu_Credits	
	2390793601	Play_SFX_Slideshow_screen01getready			\Syphon\Rundown\Play_SFX_Slideshow_screen01getready	
	2449593435	Play_SFX_Slideshow_screen06_find			\Syphon\Rundown\Play_SFX_Slideshow_screen06_find	
	2476857413	Play_SFX2D_Interface_PlyrArrowSeqWrong_Os			\Syphon\InGame\Play_SFX2D_Interface_PlyrArrowSeqWrong_Os	
	2513850332	Play_SFX_Slideshow_screen03_vineBoom			\Syphon\Rundown\Play_SFX_Slideshow_screen03_vineBoom	
	2663842952	Play_SFX_Slideshow_screen10_turretHighlights			\Syphon\Rundown\Play_SFX_Slideshow_screen10_turretHighlights	
	2745379071	Play_SFX_Slideshow_screen07_syntalium			\Syphon\Rundown\Play_SFX_Slideshow_screen07_syntalium	
	2938977461	Play_SFX_Slideshow_screen04_breakstuff			\Syphon\Rundown\Play_SFX_Slideshow_screen04_breakstuff	
	2941686541	Play_SFX_Slideshow_screen04			\Syphon\Rundown\Play_SFX_Slideshow_screen04	
	3038203535	Play_SFX2D_Interface_PlyrArrowSeqBleeps_Os			\Syphon\InGame\Play_SFX2D_Interface_PlyrArrowSeqBleeps_Os	
	3121554309	Play_PlayerWeapon			\Syphon\InGame\Player\Play_PlayerWeapon	
	3196916874	Play_SFX_Slideshow_screen09_chest			\Syphon\Rundown\Play_SFX_Slideshow_screen09_chest	
	3217272792	Play_SFX_Slideshow_screen10_montage			\Syphon\Rundown\Play_SFX_Slideshow_screen10_montage	
	3500366795	Play_UI_Menu_Confirm			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_Confirm	
	3547016957	Play_SFX_Slideshow_screen06_activate			\Syphon\Rundown\Play_SFX_Slideshow_screen06_activate	
	3670692972	Play_SFX_WEAPONS_ShieldAppear			\Syphon\InGame\Player\Play_SFX_WEAPONS_ShieldAppear	
	3859330229	Play_SFX_Slideshow_screen08_syntalium_Loop			\Syphon\Rundown\Play_SFX_Slideshow_screen08_syntalium_Loop	
	3874336859	Play_StartMenuTransition_FromStartToRundown			\Syphon\MainMenu\Play_StartMenuTransition_FromStartToRundown	
	3913140766	Play_SFX_Slideshow_screen01erase			\Syphon\Rundown\Play_SFX_Slideshow_screen01erase	
	3919501610	Play_SFX_Menu_ChangePageBack			\Syphon\MainMenu\UI_Anims\Play_SFX_Menu_ChangePageBack	
	3936488577	Play_SFX_InMenu_OptionsDisplay			\Syphon\MainMenu\UI_Anims\Play_SFX_InMenu_OptionsDisplay	
	4105057630	Play_SFX_WEAPONS_ShieldRegen			\Syphon\InGame\Player\Play_SFX_WEAPONS_ShieldRegen	
	4142620790	Play_SFX_Slideshow_screen10_turningTurrets_Vari_01			\Syphon\Rundown\Play_SFX_Slideshow_screen10_turningTurrets_Vari_01	
	4232330581	Play_UI_Menu_StartGame			\Syphon\MainMenu\UI_PlayerMove\Play_UI_Menu_StartGame	
	4233067813	Play_AMB_BackCreditToMenu			\Syphon\MainMenu\Ambience\Play_AMB_BackCreditToMenu	
	4258126485	Play_SFX_Slideshow_screen08_syntaliumWorking			\Syphon\Rundown\Play_SFX_Slideshow_screen08_syntaliumWorking	

Switch Group	ID	Name			Wwise Object Path	Notes
	1431031706	GroundMaterials			\Syphon_Switches\GroundMaterials	
	2051106367	PlayerSpeedSwitch			\Syphon_Switches\PlayerSpeedSwitch	
	2901534458	PlayerWeapon			\Syphon_Switches\PlayerWeapon	

Switch	ID	Name	Switch Group			Notes
	2449969375	Glass	GroundMaterials			
	2473969246	Metal	GroundMaterials			
	860902532	Firing	PlayerSpeedSwitch			
	3863236874	Running	PlayerSpeedSwitch			
	555859512	Fugitive	PlayerWeapon			
	3678545986	MachineGun	PlayerWeapon			

Game Parameter	ID	Name			Wwise Object Path	Notes
	870672907	RTPC_GroundWetness			\Syphon_RTPCs\RTPC_GroundWetness	
	2653406601	RTPC_PlayerSpeed			\Syphon_RTPCs\PlayerRTPCs\RTPC_PlayerSpeed	
	3922230529	RTPC_WeaponChose			\Syphon_RTPCs\PlayerRTPCs\RTPC_WeaponChose	
	3992807061	RTPC_LPMusicMenu			\Syphon_RTPCs\SystemsRTPCs\RTPC_LPMusicMenu	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	206536454	SFX_Slideshow_screen4_rumble	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\43\{435B16E8-DE3C-E41B-E196-B2D43DA7CE4D}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen4_rumble		432458
	217270787	SFX_Slideshow_screen4_breakstuff	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\EF\{EFF35AB1-A914-2089-1855-337AEA80D6B4}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen4_breakstuff		432456
	219230640	SFX_WEAPONS_FugitiveShootLB_Vari_06	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\5F\{5FE175D2-72E1-E292-330F-CD67AEEC40FE}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB_Vari_06		147180
	224453349	SFX_WEAPONS_ShieldRegen	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\68\{68376E99-6013-5231-5BCA-608021059CD5}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerShield\SFX_WEAPONS_ShieldRegen		494336
	242391230	SFX3D_Player_PlyrFootstep_Wet_06	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\DE\{DED59008-DD9A-0AFA-9D5A-ACA7F4CACF7A}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Damp_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Wet_06		196704
	246348373	UI_Menu_Confirm_SwitchPerkWeapon	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\C1\{C133F3E7-1601-E9D8-E7A1-4EEC6F3C5DDB}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\UI_Menu_Confirm_SwitchPerkWeapon		173180
	270256980	SFX_WEAPONS_FugitiveShootLB_Vari_07	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\70\{704E887D-955D-E35D-6D43-3D0D8B75D9D0}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB_Vari_07		127356
	287409694	SFX3D_Player_PlyrFootstep_Wet_03	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\DE\{DE6B5B30-F59C-61EE-0E62-98CF842E633A}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Damp_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Wet_03		278624
	289222004	SFX_Slideshow_screen10_turretHighlights	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\C9\{C9867C38-7726-372C-E662-57041018AF44}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen10_turretHighlights		96096
	291573780	SFX3D_Player_PlyrFootstep_Metal_Walking_09	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\9B\{9BCC10C9-8D12-47B0-1816-A39B4CFBC5B0}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Walking_09		41642
	293650905	SFX3D_Player_PlyrFootstep_Glass_Walking_11	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\4B\{4B1ED3AD-4E59-83F6-FCF8-03C5361AE44F}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Walking_11		44528
	308376065	SFX_Slideshow_screen8_popGoofy_Vari_03	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\90\{90976B1C-512A-D732-09DB-F28676DD2C57}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen8_popGoofy_Vari_03		47836
	309098172	UI_Menu_Hoover	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\28\{28B877AB-6974-3828-7349-21EF9EFF173A}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\UI_Menu_Hoover		141268
	310455408	SFX_WEAPONS_FugitiveShootLB_Vari_03	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\8B\{8B834C11-779E-FB3A-03A9-595C1F5EC180}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB_Vari_03		145652
	310871373	SFX3D_Player_PlyrFootstep_Metal_Walking_06	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\C8\{C88DE4A7-900C-CE8B-1F8E-0283C170A8AF}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Walking_06		35018
	316216080	SFX3D_Player_PlyrFootstep_Glass_Running_09	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\8F\{8FFA0B98-831E-B36A-CB3F-232924A3BE09}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Running_09		43052
	318489198	SFX3D_Player_PlyrFootstep_Metal_Running_07	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\2C\{2CDE2DB7-3FB1-B70A-D0DD-02D881DBB54A}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_07		30838
	335396021	UI_Menu_Confirm	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\32\{32EC1CFD-FDAC-80E9-DE40-35D878522716}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\UI_Menu_Confirm		150416
	349666683	SFX_WEAPONS_FugitiveShootLB_Vari_02	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\92\{920B896F-B3E2-89B9-0C23-8694C17084D5}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB_Vari_02		140564
	364791741	SFX_Slideshow_screen8_popGoofy_Vari_04	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\4C\{4CA3262A-9640-EE2D-10F7-FAE6E195CDF7}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen8_popGoofy_Vari_04		47836
	371567978	SFX3D_Player_PlyrFootstep_Metal_Running_03	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\BF\{BFEA9C1D-3E61-6B98-2F5F-D1698F7594AC}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_03		58208
	374653551	SFX3D_Player_PlyrFootstep_Metal_Walking_07	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\0D\{0D712DDD-7FC5-D525-FCCE-68545D2A97BC}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Walking_07		45818
	374963357	UI_Menu_Select	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\26\{26A070DA-19C8-2421-EAD7-0465E203A0D7}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\UI_Menu_Select		68052
	376580964	SFX3D_Player_PlyrFootstep_Metal_Running_05	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\DA\{DA41AA66-87C4-3FFC-9842-B3586ACFD270}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_05		59616
	378626191	SFX3D_Player_PlyrFootstep_Glass_Running_07	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\CA\{CA942E1F-BAF8-0159-D281-F8CD0A96B940}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Running_07		45654
	379023574	SFX2D_Interface_PlyrArrowSeqBleeps_Os_01	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\FE\{FE180134-2193-A30F-75CD-8A5F1F65AE1A}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InGameMenu\SFX2D_Interface_PlyrArrowSeqBleeps_Os\SFX2D_Interface_PlyrArrowSeqBleeps_Os_01		43856
	383185297	SFX_Menu_ChangePageVari-000	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\0F\{0F1A9CAF-7FFB-9154-AB75-1AB03E99543C}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\SFX_Menu_ChangePageSwoosh\SFX_Menu_ChangePageVari-000		788244
	402137517	SFX_Slideshow_screen10_powerUps	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\E4\{E49EDB69-7CC0-27E8-CFF0-5F9FF35EF159}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen10_powerUps		576096
	418724174	SFX_PlayerWEAPONS_StunGun	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\0C\{0CA27AA6-E6A2-5383-DAD4-33A91AA91A60}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\SFX_PlayerWEAPONS_StunGun		221960
	421209777	SFX_Menu_ChangePageBack	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\89\{89752CC4-079A-EC0D-C264-D943AEB1FC38}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\SFX_Menu_ChangePageBack		359252
	435985287	SFX_Slideshow_screen8_syntaliumSlide	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\8E\{8E0957B9-CA2A-0B38-DBA9-78379705C79F}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen8_syntaliumSlide		281018
	437937266	SFX_Slideshow_screen10_chestOpening	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\56\{5682668D-9D00-27E2-DF93-686211E5F5AB}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen10_chestOpening		307294
	445574644	SFX3D_Player_PlyrFootstep_Glass_Walking_10	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\07\{07B16742-E248-8AE7-9EA2-22D06E90C976}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Walking_10		42406
	452974522	SFX_WEAPONS_FugitiveShootLB_Vari_04	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\8F\{8F44C2EA-DABC-9AE5-2873-30FEFC6C04E9}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB_Vari_04		146588
	454317722	UI_Menu_Back	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\81\{81D64758-4B3C-46EF-71A1-EDC237721677}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\UI_Menu_Back		116052
	458037693	SFX3D_Player_PlyrFootstep_Metal_Walking_04	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\A2\{A285A685-A289-93D6-D39C-F2D7FEB39A02}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Walking_04		39990
	461181913	AMB_MusicMainMenu_V1	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\A1\{A15E6E6B-2A3C-1251-19BD-8D54D24D8089}.wem		\Interactive Music Hierarchy\Syphon\LINEAR\AMB_MusicMainMenu_V1\AMB_MusicMainMenu_V1		20070144
	467292555	SFX_WEAPONS_FugitiveShootLB	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\90\{905E8E65-9EB3-B345-4AD7-B66C6B48292F}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Equipment\PlayerWeapon\Fugitive\SFX_WEAPONS_FugitiveShootLB		161120
	498761139	SFX3D_Player_PlyrFootstep_Glass_Walking_05	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\1E\{1E388311-CB68-5BC5-CD7C-39CBEABFBE84}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Walking_05		48768
	521865822	SFX3D_Player_PlyrFootstep_Wet_03	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\2E\{2E009742-292F-39AF-B899-16BFE0C80883}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Damp_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Wet_03		192608
	527491488	SFX3D_Player_PlyrFootstep_Wet_05	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\B7\{B7BF7483-9B7A-994F-06B9-F3B7D5D43853}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Damp_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Wet_05		180320
	539714714	SFX_Slideshow_screen10_montage	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\80\{80DBE89A-1B5C-237B-E95B-8794728C3AD3}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen10_montage		655020
	545961318	SFX3D_Player_PlyrFootstep_Glass_Walking_06	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\CD\{CD3EAF6B-EB3E-B30C-D981-1B19FE055544}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Walking_06		36598
	551850810	SFX3D_Player_PlyrFootstep_Metal_Running_06	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\C5\{C5905CCC-F151-739B-12BE-0779A7ACF8D2}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_06		77304
	558650387	SFX3D_Player_PlyrFootstep_Metal_Running_01	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\04\{049B9DA1-1F4E-B2B8-3ECA-266363FFC355}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_01		61548
	564811248	SFX3D_Player_PlyrFootstep_Metal_Running_04	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\E3\{E3E9359D-7F35-27F3-62FD-A9BCD4D5B020}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsRun\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Running_04		65038
	576868194	SFX3D_Player_PlyrFootstep_Glass_Walking_07	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\8F\{8FDBBFB0-FC4F-0F97-F19E-CF66B0F5C746}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Glass\SFX3D_Player_PlyrFootstep_Glass_Walking_07		37774
	591204442	SFX2D_Interface_PlyrArrowSeqWrong_Os	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\74\{740D238B-2DAF-5640-D406-FE2814A04EBB}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InGameMenu\SFX2D_Interface_PlyrArrowSeqWrong_Os		67356
	593449502	SFX_Slideshow_screen5_pawnsPteramyr	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\EF\{EFC7E1AF-71CF-E595-AB07-CE163E711BB4}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen5_pawnsPteramyr		76896
	605520576	SFX3D_Player_PlyrFootstep_Metal_Walking_01	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\5E\{5E6D29D0-F072-E9A8-E672-4E7C488A4AD3}.wem		\Actor-Mixer Hierarchy\Syphon\Player\Player_Locomotion\Player_SpeedSwitch\Player_BlendFootstepsFire\Dry_MatSwitch\Metal\SFX3D_Player_PlyrFootstep_Metal_Walking_01		39284
	608227031	AMB_InMenu_Credits	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\F5\{F5D52553-5850-F16D-F5A4-444E06583817}.wem		\Actor-Mixer Hierarchy\Syphon\UI\InMainMenu\AMB_InMenu_Credits		20987788
	623773743	SFX_Slideshow_screen6_plus	W:\Projets ENJMIN\GitFork\Syphon\OMH_Proto\Syphon_WwiseProject\.cache\16\{16C72D72-8697-862E-5FCB-C2C3ADF62C87}.wem		\Actor-Mixer Hierarchy\Syphon\UI\Rundown\SFX_Slideshow_screen6_plus		79582
